ab_id,pitcher,batter,inning,o,event,g_id,p_score,p_throws,pitcher_id,batter_id,stand,top,pitcher_team,batter_team,season,strikeout,homerun,hit,out,b_score_start,b_score_end
2018007694,G.Marquez,B.McCarthy,5,2,Double,201800099,3,R,608566,435221,R,True,COL,ATL,2018,False,False,True,False,5,7
2018007695,M.Dunn,E.Inciarte,5,3,Lineout,201800099,3,L,445197,542255,L,True,COL,ATL,2018,False,False,False,True,7,7
2018007696,B.McCarthy,R.McMahon,5,1,Groundout,201800099,7,R,435221,641857,L,False,ATL,COL,2018,False,False,False,True,3,3
2018007697,B.McCarthy,C.Blackmon,5,2,Groundout,201800099,7,R,435221,453568,L,False,ATL,COL,2018,False,False,False,True,3,3
2018007698,B.McCarthy,D.LeMahieu,5,3,Groundout,201800099,7,R,435221,518934,R,False,ATL,COL,2018,False,False,False,True,3,3
2018007699,C.Rusin,O.Albies,6,0,Double,201800099,3,L,543734,645277,R,True,COL,ATL,2018,False,False,True,False,7,7
2018007700,C.Rusin,F.Freeman,6,0,Single,201800099,3,L,543734,518692,L,True,COL,ATL,2018,False,False,True,False,7,8
2018007701,C.Rusin,N.Markakis,6,1,Groundout,201800099,3,L,543734,455976,L,True,COL,ATL,2018,False,False,False,True,8,8
2018007702,C.Rusin,K.Suzuki,6,2,Groundout,201800099,3,L,543734,435559,R,True,COL,ATL,2018,False,False,False,True,8,8
2018007703,C.Rusin,P.Tucker,6,3,Groundout,201800099,3,L,543734,605512,L,True,COL,ATL,2018,False,False,False,True,8,8
2018007704,B.McCarthy,N.Arenado,6,0,Single,201800099,8,R,435221,571448,R,False,ATL,COL,2018,False,False,True,False,3,3
2018007705,B.McCarthy,C.Gonzalez,6,1,Strikeout,201800099,8,R,435221,471865,L,False,ATL,COL,2018,True,False,False,True,3,3
2018007706,B.McCarthy,I.Desmond,6,2,Strikeout,201800099,8,R,435221,435622,R,False,ATL,COL,2018,True,False,False,True,3,3
2018007707,B.McCarthy,G.Parra,6,3,Strikeout,201800099,8,R,435221,467827,L,False,ATL,COL,2018,True,False,False,True,3,3
2018007708,C.Rusin,D.Swanson,7,1,Flyout,201800099,3,L,543734,621020,R,True,COL,ATL,2018,False,False,False,True,8,8
2018007709,C.Rusin,R.Flaherty,7,2,Groundout,201800099,3,L,543734,475247,L,True,COL,ATL,2018,False,False,False,True,8,8
2018007710,C.Rusin,P.Bourjos,7,3,Groundout,201800099,3,L,543734,488721,R,True,COL,ATL,2018,False,False,False,True,8,8
2018007711,P.Moylan,T.Story,7,1,Strikeout,201800099,8,R,493247,596115,R,False,ATL,COL,2018,True,False,False,True,3,3
2018007712,P.Moylan,C.Iannetta,7,2,Strikeout,201800099,8,R,493247,455104,R,False,ATL,COL,2018,True,False,False,True,3,3
2018007713,P.Moylan,M.Tauchman,7,2,Walk,201800099,8,R,493247,643565,L,False,ATL,COL,2018,False,False,False,False,3,3
2018007714,J.Ramirez,C.Blackmon,7,3,Flyout,201800099,8,R,542432,453568,L,False,ATL,COL,2018,False,False,False,True,3,3
2018007715,S.Oberg,E.Inciarte,8,0,Single,201800099,3,R,623184,542255,L,True,COL,ATL,2018,False,False,True,False,8,8
2018007716,S.Oberg,O.Albies,8,2,Grounded Into DP,201800099,3,R,623184,645277,L,True,COL,ATL,2018,False,False,False,True,8,8
2018007717,S.Oberg,F.Freeman,8,2,Walk,201800099,3,R,623184,518692,L,True,COL,ATL,2018,False,False,False,False,8,8
2018007718,S.Oberg,N.Markakis,8,2,Single,201800099,3,R,623184,455976,L,True,COL,ATL,2018,False,False,True,False,8,8
2018007719,S.Oberg,K.Suzuki,8,3,Forceout,201800099,3,R,623184,435559,R,True,COL,ATL,2018,False,False,False,True,8,8
2018007720,J.Ramirez,D.LeMahieu,8,1,Lineout,201800099,8,R,542432,518934,R,False,ATL,COL,2018,False,False,False,True,3,3
2018007721,J.Ramirez,N.Arenado,8,1,Single,201800099,8,R,542432,571448,R,False,ATL,COL,2018,False,False,True,False,3,3
2018007722,J.Ramirez,C.Gonzalez,8,2,Pop Out,201800099,8,R,542432,471865,L,False,ATL,COL,2018,False,False,False,True,3,3
2018007723,J.Ramirez,I.Desmond,8,3,Groundout,201800099,8,R,542432,435622,R,False,ATL,COL,2018,False,False,False,True,3,3
2018007724,S.Oberg,L.Adams,9,1,Groundout,201800099,3,R,623184,572669,R,True,COL,ATL,2018,False,False,False,True,8,8
2018007725,S.Oberg,D.Swanson,9,2,Lineout,201800099,3,R,623184,621020,R,True,COL,ATL,2018,False,False,False,True,8,8
2018007726,S.Oberg,R.Flaherty,9,3,Groundout,201800099,3,R,623184,475247,L,True,COL,ATL,2018,False,False,False,True,8,8
2018007727,S.Carle,G.Parra,9,1,Groundout,201800099,8,R,641438,467827,L,False,ATL,COL,2018,False,False,False,True,3,3
2018007728,S.Carle,T.Story,9,2,Strikeout,201800099,8,R,641438,596115,R,False,ATL,COL,2018,True,False,False,True,3,3
2018007729,S.Carle,C.Iannetta,9,2,Double,201800099,8,R,641438,455104,R,False,ATL,COL,2018,False,False,True,False,3,3
2018007730,S.Carle,P.Valaika,9,3,Strikeout,201800099,8,R,641438,642162,R,False,ATL,COL,2018,True,False,False,True,3,3
2018008977,V.Velasquez,D.Dietrich,1,0,Single,201800115,0,R,592826,518618,L,True,PHI,MIA,2018,False,False,True,False,0,0
2018008978,V.Velasquez,L.Brinson,1,1,Groundout,201800115,0,R,592826,621446,R,True,PHI,MIA,2018,False,False,False,True,0,0
2018008979,V.Velasquez,S.Castro,1,1,Double,201800115,0,R,592826,516770,R,True,PHI,MIA,2018,False,False,True,False,0,1
2018008980,V.Velasquez,J.Bour,1,2,Strikeout,201800115,0,R,592826,571506,L,True,PHI,MIA,2018,True,False,False,True,1,1
2018008981,V.Velasquez,B.Anderson,1,3,Flyout,201800115,0,R,592826,605119,R,True,PHI,MIA,2018,False,False,False,True,1,1
2018008982,D.Peters,C.Hernandez,1,0,Walk,201800115,1,L,596071,514917,R,False,MIA,PHI,2018,False,False,False,False,0,0
2018008983,D.Peters,C.Santana,1,0,Single,201800115,1,L,596071,467793,R,False,MIA,PHI,2018,False,False,True,False,0,0
2018008984,D.Peters,S.Kingery,1,0,Single,201800115,1,L,596071,664068,R,False,MIA,PHI,2018,False,False,True,False,0,0
2018008985,D.Peters,R.Hoskins,1,0,Walk,201800115,1,L,596071,656555,R,False,MIA,PHI,2018,False,False,False,False,0,1
2018008986,D.Peters,O.Herrera,1,1,Strikeout,201800115,1,L,596071,546318,L,False,MIA,PHI,2018,True,False,False,True,1,1
2018008987,D.Peters,M.Franco,1,1,Home Run,201800115,1,L,596071,596748,R,False,MIA,PHI,2018,False,True,True,False,1,5
2018008988,D.Peters,A.Altherr,1,2,Flyout,201800115,1,L,596071,571437,R,False,MIA,PHI,2018,False,False,False,True,5,5
2018008989,D.Peters,J.Alfaro,1,3,Strikeout,201800115,1,L,596071,595751,R,False,MIA,PHI,2018,True,False,False,True,5,5
2018008990,V.Velasquez,C.Maybin,2,0,Single,201800115,5,R,592826,457727,R,True,PHI,MIA,2018,False,False,True,False,1,1
2018008991,V.Velasquez,M.Rojas,2,0,Single,201800115,5,R,592826,500743,R,True,PHI,MIA,2018,False,False,True,False,1,1
2018008992,V.Velasquez,C.Wallach,2,1,Strikeout,201800115,5,R,592826,595453,R,True,PHI,MIA,2018,True,False,False,True,1,1
2018008993,V.Velasquez,D.Peters,2,2,Strikeout,201800115,5,R,592826,596071,L,True,PHI,MIA,2018,True,False,False,True,1,1
2018008994,V.Velasquez,D.Dietrich,2,3,Pop Out,201800115,5,R,592826,518618,L,True,PHI,MIA,2018,False,False,False,True,1,1
2018008995,D.Peters,V.Velasquez,2,0,Single,201800115,1,L,596071,592826,R,False,MIA,PHI,2018,False,False,True,False,5,5
2018008996,D.Peters,C.Hernandez,2,2,Grounded Into DP,201800115,1,L,596071,514917,R,False,MIA,PHI,2018,False,False,False,True,5,5
2018008997,D.Peters,C.Santana,2,3,Groundout,201800115,1,L,596071,467793,R,False,MIA,PHI,2018,False,False,False,True,5,5
2018008998,V.Velasquez,L.Brinson,3,0,Walk,201800115,5,R,592826,621446,R,True,PHI,MIA,2018,False,False,False,False,1,1
2018008999,V.Velasquez,S.Castro,3,1,Forceout,201800115,5,R,592826,516770,R,True,PHI,MIA,2018,False,False,False,True,1,1
2018009000,V.Velasquez,J.Bour,3,2,Lineout,201800115,5,R,592826,571506,L,True,PHI,MIA,2018,False,False,False,True,1,1
2018009001,V.Velasquez,B.Anderson,3,3,Flyout,201800115,5,R,592826,605119,R,True,PHI,MIA,2018,False,False,False,True,1,1
2018009002,D.Peters,S.Kingery,3,1,Strikeout,201800115,1,L,596071,664068,R,False,MIA,PHI,2018,True,False,False,True,5,5
2018009003,D.Peters,R.Hoskins,3,1,Single,201800115,1,L,596071,656555,R,False,MIA,PHI,2018,False,False,True,False,5,5
2018009004,D.Peters,O.Herrera,3,1,Single,201800115,1,L,596071,546318,L,False,MIA,PHI,2018,False,False,True,False,5,5
2018009005,D.Peters,M.Franco,3,1,Walk,201800115,1,L,596071,596748,R,False,MIA,PHI,2018,False,False,False,False,5,5
2018009006,D.Peters,A.Altherr,3,1,Home Run,201800115,1,L,596071,571437,R,False,MIA,PHI,2018,False,True,True,False,5,9
2018009007,D.Peters,J.Alfaro,3,1,Single,201800115,1,L,596071,595751,R,False,MIA,PHI,2018,False,False,True,False,9,9
2018009008,D.Peters,V.Velasquez,3,2,Pop Out,201800115,1,L,596071,592826,R,False,MIA,PHI,2018,False,False,False,True,9,9
2018009009,D.Peters,C.Hernandez,3,2,Single,201800115,1,L,596071,514917,R,False,MIA,PHI,2018,False,False,True,False,9,9
2018009010,J.Turner,C.Santana,3,3,Pop Out,201800115,1,R,545363,467793,L,False,MIA,PHI,2018,False,False,False,True,9,9
2018009011,V.Velasquez,C.Maybin,4,1,Strikeout,201800115,9,R,592826,457727,R,True,PHI,MIA,2018,True,False,False,True,1,1
2018009012,V.Velasquez,M.Rojas,4,2,Lineout,201800115,9,R,592826,500743,R,True,PHI,MIA,2018,False,False,False,True,1,1
2018009013,V.Velasquez,C.Wallach,4,3,Strikeout,201800115,9,R,592826,595453,R,True,PHI,MIA,2018,True,False,False,True,1,1
2018009014,J.Turner,S.Kingery,4,1,Strikeout,201800115,1,R,545363,664068,R,False,MIA,PHI,2018,True,False,False,True,9,9
2018009015,J.Turner,R.Hoskins,4,1,Walk,201800115,1,R,545363,656555,R,False,MIA,PHI,2018,False,False,False,False,9,9
2018009016,J.Turner,O.Herrera,4,1,Double,201800115,1,R,545363,546318,L,False,MIA,PHI,2018,False,False,True,False,9,9
2018009017,J.Turner,M.Franco,4,1,Double,201800115,1,R,545363,596748,R,False,MIA,PHI,2018,False,False,True,False,9,11
2018009018,J.Turner,A.Altherr,4,1,Walk,201800115,1,R,545363,571437,R,False,MIA,PHI,2018,False,False,False,False,11,11
2018009019,J.Turner,J.Alfaro,4,1,Single,201800115,1,R,545363,595751,R,False,MIA,PHI,2018,False,False,True,False,11,12
2018009020,J.Turner,V.Velasquez,4,1,Single,201800115,1,R,545363,592826,R,False,MIA,PHI,2018,False,False,True,False,12,12
2018009021,J.Turner,C.Hernandez,4,2,Groundout,201800115,1,R,545363,514917,L,False,MIA,PHI,2018,False,False,False,True,12,13
2018009022,J.Turner,C.Santana,4,2,Home Run,201800115,1,R,545363,467793,L,False,MIA,PHI,2018,False,True,True,False,13,16
2018009023,J.Turner,S.Kingery,4,2,Walk,201800115,1,R,545363,664068,R,False,MIA,PHI,2018,False,False,False,False,16,16
2018009024,J.Turner,R.Hoskins,4,2,Double,201800115,1,R,545363,656555,R,False,MIA,PHI,2018,False,False,True,False,16,17
2018009025,C.O'Grady,O.Herrera,4,3,Strikeout,201800115,1,L,622217,546318,L,False,MIA,PHI,2018,True,False,False,True,17,17
2018009026,V.Velasquez,T.Telis,5,1,Flyout,201800115,17,R,592826,542513,L,True,PHI,MIA,2018,False,False,False,True,1,1
2018009027,V.Velasquez,D.Dietrich,5,2,Groundout,201800115,17,R,592826,518618,L,True,PHI,MIA,2018,False,False,False,True,1,1
2018009028,V.Velasquez,L.Brinson,5,3,Groundout,201800115,17,R,592826,621446,R,True,PHI,MIA,2018,False,False,False,True,1,1
2018009029,C.O'Grady,M.Franco,5,1,Flyout,201800115,1,L,622217,596748,R,False,MIA,PHI,2018,False,False,False,True,17,17
2018009030,C.O'Grady,A.Altherr,5,2,Strikeout,201800115,1,L,622217,571437,R,False,MIA,PHI,2018,True,False,False,True,17,17
2018009031,C.O'Grady,J.Alfaro,5,3,Strikeout,201800115,1,L,622217,595751,R,False,MIA,PHI,2018,True,False,False,True,17,17
2018009032,V.Velasquez,S.Castro,6,1,Groundout,201800115,17,R,592826,516770,R,True,PHI,MIA,2018,False,False,False,True,1,1
2018009033,V.Velasquez,J.Bour,6,2,Groundout,201800115,17,R,592826,571506,L,True,PHI,MIA,2018,False,False,False,True,1,1
2018009034,V.Velasquez,B.Anderson,6,3,Strikeout,201800115,17,R,592826,605119,R,True,PHI,MIA,2018,True,False,False,True,1,1
2018009035,T.Guerrero,V.Velasquez,6,1,Strikeout,201800115,1,R,594027,592826,R,False,MIA,PHI,2018,True,False,False,True,17,17
2018009036,T.Guerrero,N.Williams,6,1,Single,201800115,1,R,594027,608384,L,False,MIA,PHI,2018,False,False,True,False,17,17
2018009037,T.Guerrero,P.Florimon,6,1,Single,201800115,1,R,594027,465753,L,False,MIA,PHI,2018,False,False,True,False,17,17
2018009038,T.Guerrero,S.Kingery,6,1,Double,201800115,1,R,594027,664068,R,False,MIA,PHI,2018,False,False,True,False,17,18
2018009039,T.Guerrero,R.Hoskins,6,2,Sac Fly,201800115,1,R,594027,656555,R,False,MIA,PHI,2018,False,False,False,True,18,19
2018009040,T.Guerrero,O.Herrera,6,2,Single,201800115,1,R,594027,546318,L,False,MIA,PHI,2018,False,False,True,False,19,19
2018009041,T.Guerrero,M.Franco,6,3,Flyout,201800115,1,R,594027,596748,R,False,MIA,PHI,2018,False,False,False,True,19,19
2018009042,J.Thompson,C.Maybin,7,1,Strikeout,201800115,19,R,622097,457727,R,True,PHI,MIA,2018,True,False,False,True,1,1
2018009043,J.Thompson,M.Rojas,7,2,Strikeout,201800115,19,R,622097,500743,R,True,PHI,MIA,2018,True,False,False,True,1,1
2018009044,J.Thompson,Y.Rivera,7,3,Flyout,201800115,19,R,622097,592680,R,True,PHI,MIA,2018,False,False,False,True,1,1
2018009045,J.Tazawa,A.Altherr,7,1,Strikeout,201800115,1,R,547749,571437,R,False,MIA,PHI,2018,True,False,False,True,19,19
2018009046,J.Tazawa,J.Alfaro,7,1,Home Run,201800115,1,R,547749,595751,R,False,MIA,PHI,2018,False,True,True,False,19,20
2018009047,J.Tazawa,J.Thompson,7,2,Strikeout,201800115,1,R,547749,622097,R,False,MIA,PHI,2018,True,False,False,True,20,20
2018009048,J.Tazawa,N.Williams,7,3,Groundout,201800115,1,R,547749,608384,L,False,MIA,PHI,2018,False,False,False,True,20,20
2018009049,J.Thompson,T.Telis,8,1,Groundout,201800115,20,R,622097,542513,L,True,PHI,MIA,2018,False,False,False,True,1,1
2018009050,J.Thompson,D.Dietrich,8,2,Strikeout,201800115,20,R,622097,518618,L,True,PHI,MIA,2018,True,False,False,True,1,1
2018009051,J.Thompson,L.Brinson,8,3,Flyout,201800115,20,R,622097,621446,R,True,PHI,MIA,2018,False,False,False,True,1,1
2018009052,B.Holaday,P.Florimon,8,1,Flyout,201800115,1,R,592407,465753,L,False,MIA,PHI,2018,False,False,False,True,20,20
2018009053,B.Holaday,S.Kingery,8,2,Pop Out,201800115,1,R,592407,664068,R,False,MIA,PHI,2018,False,False,False,True,20,20
2018009054,B.Holaday,R.Hoskins,8,3,Strikeout,201800115,1,R,592407,656555,R,False,MIA,PHI,2018,True,False,False,True,20,20
2018009055,J.Thompson,B.Lee,9,0,Single,201800115,20,R,622097,657658,L,True,PHI,MIA,2018,False,False,True,False,1,1
2018009056,J.Thompson,J.Bour,9,1,Strikeout,201800115,20,R,622097,571506,L,True,PHI,MIA,2018,True,False,False,True,1,1
2018009057,J.Thompson,B.Anderson,9,2,Groundout,201800115,20,R,622097,605119,R,True,PHI,MIA,2018,False,False,False,True,1,1
2018009058,J.Thompson,B.Holaday,9,3,Groundout,201800115,20,R,622097,592407,R,True,PHI,MIA,2018,False,False,False,True,1,1
2018009504,L.Weaver,D.Peralta,1,1,Strikeout,201800122,0,R,596133,444482,L,True,SLN,ARI,2018,True,False,False,True,0,0
2018009505,L.Weaver,K.Marte,1,2,Lineout,201800122,0,R,596133,606466,L,True,SLN,ARI,2018,False,False,False,True,0,0
2018009506,L.Weaver,P.Goldschmidt,1,3,Strikeout,201800122,0,R,596133,502671,R,True,SLN,ARI,2018,True,False,False,True,0,0
2018009507,T.Walker,D.Fowler,1,1,Flyout,201800122,0,R,592836,451594,L,False,ARI,SLN,2018,False,False,False,True,0,0
2018009508,T.Walker,T.Pham,1,1,Walk,201800122,0,R,592836,502054,R,False,ARI,SLN,2018,False,False,False,False,0,0
2018009509,T.Walker,M.Carpenter,1,3,Strikeout,201800122,0,R,592836,572761,L,False,ARI,SLN,2018,True,False,False,True,0,0
2018009510,L.Weaver,A.Pollock,2,1,Strikeout,201800122,0,R,596133,572041,R,True,SLN,ARI,2018,True,False,False,True,0,0
2018009511,L.Weaver,D.Descalso,2,2,Groundout,201800122,0,R,596133,518614,L,True,SLN,ARI,2018,False,False,False,True,0,0
2018009512,L.Weaver,A.Avila,2,3,Flyout,201800122,0,R,596133,488671,L,True,SLN,ARI,2018,False,False,False,True,0,0
2018009513,T.Walker,M.Ozuna,2,1,Groundout,201800122,0,R,592836,542303,R,False,ARI,SLN,2018,False,False,False,True,0,0
2018009514,T.Walker,J.Martinez,2,2,Lineout,201800122,0,R,592836,500874,R,False,ARI,SLN,2018,False,False,False,True,0,0
2018009515,T.Walker,Y.Molina,2,3,Groundout,201800122,0,R,592836,425877,R,False,ARI,SLN,2018,False,False,False,True,0,0
2018009516,L.Weaver,N.Ahmed,3,1,Groundout,201800122,0,R,596133,605113,R,True,SLN,ARI,2018,False,False,False,True,0,0
2018009517,L.Weaver,J.Dyson,3,2,Pop Out,201800122,0,R,596133,502481,L,True,SLN,ARI,2018,False,False,False,True,0,0
2018009518,L.Weaver,T.Walker,3,3,Strikeout,201800122,0,R,596133,592836,R,True,SLN,ARI,2018,True,False,False,True,0,0
2018009519,T.Walker,P.DeJong,3,1,Lineout,201800122,0,R,592836,657557,R,False,ARI,SLN,2018,False,False,False,True,0,0
2018009520,T.Walker,K.Wong,3,2,Groundout,201800122,0,R,592836,543939,L,False,ARI,SLN,2018,False,False,False,True,0,0
2018009521,T.Walker,L.Weaver,3,2,Single,201800122,0,R,592836,596133,R,False,ARI,SLN,2018,False,False,True,False,0,0
2018009522,T.Walker,D.Fowler,3,3,Lineout,201800122,0,R,592836,451594,L,False,ARI,SLN,2018,False,False,False,True,0,0
2018009523,L.Weaver,D.Peralta,4,0,Single,201800122,0,R,596133,444482,L,True,SLN,ARI,2018,False,False,True,False,0,0
2018009524,L.Weaver,K.Marte,4,1,Single,201800122,0,R,596133,606466,L,True,SLN,ARI,2018,False,False,True,False,0,0
2018009525,L.Weaver,P.Goldschmidt,4,2,Strikeout,201800122,0,R,596133,502671,R,True,SLN,ARI,2018,True,False,False,True,0,0
2018009526,L.Weaver,A.Pollock,4,3,Flyout,201800122,0,R,596133,572041,R,True,SLN,ARI,2018,False,False,False,True,0,0
2018009527,T.Walker,T.Pham,4,1,Lineout,201800122,0,R,592836,502054,R,False,ARI,SLN,2018,False,False,False,True,0,0
2018009528,T.Walker,M.Carpenter,4,1,Walk,201800122,0,R,592836,572761,L,False,ARI,SLN,2018,False,False,False,False,0,0
2018009529,T.Walker,M.Ozuna,4,2,Flyout,201800122,0,R,592836,542303,R,False,ARI,SLN,2018,False,False,False,True,0,0
2018009530,T.Walker,J.Martinez,4,3,Lineout,201800122,0,R,592836,500874,R,False,ARI,SLN,2018,False,False,False,True,0,0
2018009531,L.Weaver,D.Descalso,5,1,Strikeout,201800122,0,R,596133,518614,L,True,SLN,ARI,2018,True,False,False,True,0,0
2018009532,L.Weaver,A.Avila,5,2,Strikeout,201800122,0,R,596133,488671,L,True,SLN,ARI,2018,True,False,False,True,0,0
2018009533,L.Weaver,N.Ahmed,5,2,Walk,201800122,0,R,596133,605113,R,True,SLN,ARI,2018,False,False,False,False,0,0
2018009534,L.Weaver,J.Dyson,5,3,Flyout,201800122,0,R,596133,502481,L,True,SLN,ARI,2018,False,False,False,True,0,0
2018009535,T.Walker,Y.Molina,5,0,Single,201800122,0,R,592836,425877,R,False,ARI,SLN,2018,False,False,True,False,0,0
2018009536,T.Walker,P.DeJong,5,1,Flyout,201800122,0,R,592836,657557,R,False,ARI,SLN,2018,False,False,False,True,0,0
2018009537,T.Walker,K.Wong,5,1,Single,201800122,0,R,592836,543939,L,False,ARI,SLN,2018,False,False,True,False,0,1
2018009538,T.Walker,L.Weaver,5,2,Strikeout,201800122,0,R,592836,596133,R,False,ARI,SLN,2018,True,False,False,True,1,1
2018009539,T.Walker,D.Fowler,5,3,Groundout,201800122,0,R,592836,451594,L,False,ARI,SLN,2018,False,False,False,True,1,1
2018009540,L.Weaver,T.Walker,6,1,Groundout,201800122,1,R,596133,592836,R,True,SLN,ARI,2018,False,False,False,True,0,0
2018009541,L.Weaver,D.Peralta,6,2,Groundout,201800122,1,R,596133,444482,L,True,SLN,ARI,2018,False,False,False,True,0,0
2018009542,L.Weaver,K.Marte,6,3,Flyout,201800122,1,R,596133,606466,L,True,SLN,ARI,2018,False,False,False,True,0,0
2018009543,T.Walker,T.Pham,6,1,Flyout,201800122,0,R,592836,502054,R,False,ARI,SLN,2018,False,False,False,True,1,1
2018009544,T.Walker,M.Carpenter,6,2,Flyout,201800122,0,R,592836,572761,L,False,ARI,SLN,2018,False,False,False,True,1,1
2018009545,T.Walker,M.Ozuna,6,3,Strikeout,201800122,0,R,592836,542303,R,False,ARI,SLN,2018,True,False,False,True,1,1
2018009546,L.Weaver,P.Goldschmidt,7,1,Groundout,201800122,1,R,596133,502671,R,True,SLN,ARI,2018,False,False,False,True,0,0
2018009547,L.Weaver,A.Pollock,7,1,Single,201800122,1,R,596133,572041,R,True,SLN,ARI,2018,False,False,True,False,0,0
2018009548,T.Lyons,D.Descalso,7,2,Strikeout,201800122,1,L,544928,518614,L,True,SLN,ARI,2018,True,False,False,True,0,0
2018009549,M.Bowman,C.Walker,7,2,Walk,201800122,1,R,621199,572233,R,True,SLN,ARI,2018,False,False,False,False,0,0
2018009550,M.Bowman,N.Ahmed,7,2,Single,201800122,1,R,621199,605113,R,True,SLN,ARI,2018,False,False,True,False,0,1
2018009551,M.Bowman,J.Dyson,7,3,Groundout,201800122,1,R,621199,502481,L,True,SLN,ARI,2018,False,False,False,True,1,1
2018009552,Y.Hirano,J.Martinez,7,1,Groundout,201800122,1,R,673633,500874,R,False,ARI,SLN,2018,False,False,False,True,1,1
2018009553,Y.Hirano,Y.Molina,7,2,Flyout,201800122,1,R,673633,425877,R,False,ARI,SLN,2018,False,False,False,True,1,1
2018009554,Y.Hirano,P.DeJong,7,3,Strikeout,201800122,1,R,673633,657557,R,False,ARI,SLN,2018,True,False,False,True,1,1
2018009555,D.Leone,C.Owings,8,0,Single,201800122,1,R,608678,572008,R,True,SLN,ARI,2018,False,False,True,False,1,1
2018009556,D.Leone,D.Peralta,8,0,Home Run,201800122,1,R,608678,444482,L,True,SLN,ARI,2018,False,True,True,False,1,3
2018009557,M.Mayers,K.Marte,8,1,Pop Out,201800122,1,R,594577,606466,L,True,SLN,ARI,2018,False,False,False,True,3,3
2018009558,M.Mayers,P.Goldschmidt,8,2,Groundout,201800122,1,R,594577,502671,R,True,SLN,ARI,2018,False,False,False,True,3,3
2018009559,M.Mayers,A.Pollock,8,2,Home Run,201800122,1,R,594577,572041,R,True,SLN,ARI,2018,False,True,True,False,3,4
2018009560,M.Mayers,D.Descalso,8,3,Lineout,201800122,1,R,594577,518614,L,True,SLN,ARI,2018,False,False,False,True,4,4
2018009561,A.Bradley,K.Wong,8,0,Single,201800122,4,R,605151,543939,L,False,ARI,SLN,2018,False,False,True,False,1,1
2018009562,A.Bradley,G.Garcia,8,1,Strikeout,201800122,4,R,605151,594824,L,False,ARI,SLN,2018,True,False,False,True,1,1
2018009563,A.Bradley,D.Fowler,8,2,Lineout,201800122,4,R,605151,451594,L,False,ARI,SLN,2018,False,False,False,True,1,1
